Quarter,Comparison_Type,Group,Metric,Current_Value,Comparison_Value,Absolute_Change,Percent_Change,Direction
FY2026Q1,YoY vs FY2025Q1,Enterprise - New Business,Win Rate (Count),6.0,16.216216216216218,-10.216216216216218,-63.0,Decrease
FY2026Q1,YoY vs FY2025Q1,Enterprise - New Business,Won ARR,363164.85,766088.98,-402924.13,-52.594951829224854,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Enterprise - New Business,# of Opps,200.0,149.25,50.75,34.003350083752096,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Enterprise - New Business,# of Won Opps,12.0,22.0,-10.0,-45.45454545454545,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Enterprise - New Business,Avg Sales Cycle,129.41666666666666,114.46610576923077,14.950560897435892,13.061124773107027,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Enterprise - New Business,Avg Sales Price,30263.7375,24012.17202083333,6251.5654791666675,26.03498539716737,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Enterprise - New Business,Total ARR,3616288.89,2781074.5949999997,835214.2950000004,30.032070930481474,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Enterprise - New Business,Win Rate (Count),6.0,14.53693576190929,-8.53693576190929,-58.72582710503801,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Enterprise - New Business,Won ARR,363164.85,524175.19999999995,-161010.34999999998,-30.71689580125118,Decrease
FY2026Q1,QoQ vs FY2025Q4,Expansion,# of Opps,683.0,613.0,70.0,11.419249592169658,Increase
FY2026Q1,QoQ vs FY2025Q4,Expansion,# of Won Opps,312.0,275.0,37.0,13.454545454545455,Increase
FY2026Q1,QoQ vs FY2025Q4,Expansion,Avg Sales Cycle,59.81730769230769,77.70545454545454,-17.88814685314685,-23.020451984722655,Decrease
FY2026Q1,QoQ vs FY2025Q4,Expansion,Total ARR,6000302.68,5375100.17,625202.5099999998,11.63145783755691,Increase
FY2026Q1,QoQ vs FY2025Q4,Expansion,Won ARR,1967932.3099999998,1803821.1600000001,164111.14999999967,9.097972328919774,Increase
FY2026Q1,YoY vs FY2025Q1,Expansion,# of Opps,683.0,652.0,31.0,4.754601226993866,Increase
FY2026Q1,YoY vs FY2025Q1,Expansion,# of Won Opps,312.0,396.0,-84.0,-21.21212121212121,Decrease
FY2026Q1,YoY vs FY2025Q1,Expansion,Avg Sales Price,6307.475352564102,5136.879444444445,1170.595908119657,22.788074370436338,Increase
FY2026Q1,YoY vs FY2025Q1,Expansion,Total ARR,6000302.68,4967883.01,1032419.6699999999,20.781883710260722,Increase
FY2026Q1,YoY vs FY2025Q1,Expansion,Win Rate (Count),45.68081991215227,60.73619631901841,-15.055376406866138,-24.788144993123034,Decrease
FY2026Q1,YoY vs FY2025Q1,Expansion,Won ARR,1967932.3099999998,2034204.26,-66271.95000000019,-3.2578807990501493,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Expansion,# of Opps,683.0,646.5,36.5,5.645784996133024,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Expansion,# of Won Opps,312.0,344.5,-32.5,-9.433962264150944,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Expansion,Avg Sales Cycle,59.81730769230769,72.43212125902517,-12.614813566717473,-17.416048774280025,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Expansion,Avg Sales Price,6307.475352564102,5747.829969576022,559.6453829880793,9.73663775634199,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Expansion,Total ARR,6000302.68,5344673.9625,655628.7174999993,12.266954394226985,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Expansion,Win Rate (Count),45.68081991215227,53.202854958051084,-7.522035045898811,-14.13840488791385,Decrease
FY2026Q1,QoQ vs FY2025Q4,Mid Market,# of Opps,387.0,265.0,122.0,46.0377358490566,Increase
FY2026Q1,QoQ vs FY2025Q4,Mid Market,# of Won Opps,117.0,95.0,22.0,23.157894736842106,Increase
FY2026Q1,QoQ vs FY2025Q4,Mid Market,Avg Sales Cycle,64.31623931623932,87.6842105263158,-23.367971210076476,-26.650147238382534,Decrease
FY2026Q1,QoQ vs FY2025Q4,Mid Market,Avg Sales Price,8911.167692307692,6465.117684210526,2446.050008097166,37.83457823313947,Increase
FY2026Q1,QoQ vs FY2025Q4,Mid Market,Total ARR,4189508.52,2477723.71,1711784.81,69.08699315792559,Increase
FY2026Q1,QoQ vs FY2025Q4,Mid Market,Win Rate (Count),30.23255813953488,35.84905660377358,-5.616498464238703,-15.667074663402698,Decrease
FY2026Q1,QoQ vs FY2025Q4,Mid Market,Won ARR,1042606.62,614186.1799999999,428420.44000000006,69.7541647713402,Increase
FY2026Q1,YoY vs FY2025Q1,Mid Market,# of Won Opps,117.0,157.0,-40.0,-25.477707006369428,Decrease
FY2026Q1,YoY vs FY2025Q1,Mid Market,Avg Sales Price,8911.167692307692,6298.7119745222935,2612.4557177853985,41.47603078776327,Increase
FY2026Q1,YoY vs FY2025Q1,Mid Market,Total ARR,4189508.52,3223885.39,965623.1299999999,29.952154409558577,Increase
FY2026Q1,YoY vs FY2025Q1,Mid Market,Win Rate (Count),30.23255813953488,40.3598971722365,-10.12733903270162,-25.09257887720338,Decrease
FY2026Q1,YoY vs FY2025Q1,Mid Market,Won ARR,1042606.62,988897.78,53708.83999999997,5.431182179415952,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Mid Market,# of Opps,387.0,318.5,68.5,21.50706436420722,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Mid Market,# of Won Opps,117.0,123.5,-6.5,-5.263157894736842,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Mid Market,Avg Sales Cycle,64.31623931623932,76.82767903777001,-12.511439721530692,-16.285067931545637,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Mid Market,Avg Sales Price,8911.167692307692,6384.964668192278,2526.2030241154143,39.56487083945975,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Mid Market,Total ARR,4189508.52,2780379.205,1409129.315,50.68119170456822,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Mid Market,Win Rate (Count),30.23255813953488,38.61756968254664,-8.385011543011757,-21.712944682796532,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Mid Market,Won ARR,1042606.62,784639.0925,257967.52749999997,32.877220873366056,Increase
FY2026Q1,QoQ vs FY2025Q4,Mid Market - Expansion,# of Opps,207.0,164.0,43.0,26.21951219512195,Increase
FY2026Q1,QoQ vs FY2025Q4,Mid Market - Expansion,# of Won Opps,98.0,76.0,22.0,28.947368421052634,Increase
FY2026Q1,QoQ vs FY2025Q4,Mid Market - Expansion,Avg Sales Cycle,62.234693877551024,85.57894736842105,-23.34425349087003,-27.278032984411478,Decrease
FY2026Q1,QoQ vs FY2025Q4,Mid Market - Expansion,Avg Sales Price,6656.094693877551,4848.425789473684,1807.6689044038676,37.283625302226135,Increase
FY2026Q1,QoQ vs FY2025Q4,Mid Market - Expansion,Total ARR,1881804.45,1211861.77,669942.6799999999,55.2821036676485,Increase
FY2026Q1,QoQ vs FY2025Q4,Mid Market - Expansion,Won ARR,652297.28,368480.36,283816.92000000004,77.02362210023895,Increase
FY2026Q1,YoY vs FY2025Q1,Mid Market - Expansion,# of Opps,207.0,223.0,-16.0,-7.174887892376682,Decrease
FY2026Q1,YoY vs FY2025Q1,Mid Market - Expansion,# of Won Opps,98.0,130.0,-32.0,-24.615384615384617,Decrease
FY2026Q1,YoY vs FY2025Q1,Mid Market - Expansion,Avg Sales Price,6656.094693877551,4994.289076923076,1661.8056169544752,33.274117524216166,Increase
FY2026Q1,YoY vs FY2025Q1,Mid Market - Expansion,Total ARR,1881804.45,1470047.37,411757.07999999984,28.009783113315578,Increase
FY2026Q1,YoY vs FY2025Q1,Mid Market - Expansion,Win Rate (Count),47.34299516908212,58.29596412556054,-10.952968956478415,-18.78855444072836,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Mid Market - Expansion,# of Opps,207.0,189.25,17.75,9.379128137384413,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Mid Market - Expansion,Avg Sales Cycle,62.234693877551024,75.80792801601072,-13.573234138459696,-17.904768661653716,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Mid Market - Expansion,Avg Sales Price,6656.094693877551,5205.232840181956,1450.8618536955955,27.87314032324592,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Mid Market - Expansion,Total ARR,1881804.45,1370817.4224999999,510987.0275000001,37.27608207430703,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Mid Market - Expansion,Won ARR,652297.28,510025.88,142271.40000000002,27.89493740984281,Increase
FY2026Q1,QoQ vs FY2025Q4,Mid Market - New Business,# of Opps,180.0,101.0,79.0,78.21782178217822,Increase
FY2026Q1,QoQ vs FY2025Q4,Mid Market - New Business,Avg Sales Cycle,75.05263157894737,96.10526315789474,-21.05263157894737,-21.90580503833516,Decrease
FY2026Q1,QoQ vs FY2025Q4,Mid Market - New Business,Avg Sales Price,20542.59684210526,12931.885263157897,7610.711578947363,58.85229743438713,Increase
FY2026Q1,QoQ vs FY2025Q4,Mid Market - New Business,Total ARR,2307704.07,1265861.94,1041842.1299999999,82.30298242476584,Increase
FY2026Q1,QoQ vs FY2025Q4,Mid Market - New Business,Win Rate (Count),10.555555555555555,18.81188118811881,-8.256325632563255,-43.888888888888886,Decrease
FY2026Q1,QoQ vs FY2025Q4,Mid Market - New Business,Won ARR,390309.33999999997,245705.82000000004,144603.51999999993,58.85229743438715,Increase
FY2026Q1,YoY vs FY2025Q1,Mid Market - New Business,# of Opps,180.0,166.0,14.0,8.433734939759036,Increase
FY2026Q1,YoY vs FY2025Q1,Mid Market - New Business,# of Won Opps,19.0,27.0,-8.0,-29.629629629629626,Decrease
FY2026Q1,YoY vs FY2025Q1,Mid Market - New Business,Avg Sales Price,20542.59684210526,12579.266666666665,7963.330175438596,63.30520201579263,Increase
FY2026Q1,YoY vs FY2025Q1,Mid Market - New Business,Total ARR,2307704.07,1753838.02,553866.0499999998,31.580228258479643,Increase
FY2026Q1,YoY vs FY2025Q1,Mid Market - New Business,Win Rate (Count),10.555555555555555,16.265060240963855,-5.7095046854083,-35.10288065843621,Decrease
FY2026Q1,YoY vs FY2025Q1,Mid Market - New Business,Won ARR,390309.33999999997,339640.19999999995,50669.140000000014,14.918475492594816,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Mid Market - New Business,# of Opps,180.0,129.25,50.75,39.26499032882012,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Mid Market - New Business,# of Won Opps,19.0,25.0,-6.0,-24.0,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Mid Market - New Business,Avg Sales Price,20542.59684210526,11122.056710042349,9420.540132062912,84.7014214876004,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Mid Market - New Business,Total ARR,2307704.07,1409561.7824999997,898142.2875000001,63.71783760390086,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Mid Market - New Business,Win Rate (Count),10.555555555555555,19.721616309651615,-9.16606075409606,-46.477228895332765,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Mid Market - New Business,Won ARR,390309.33999999997,274613.21249999997,115696.1275,42.13057574569542,Increase
FY2026Q1,QoQ vs FY2025Q4,New Business,# of Opps,705.0,485.0,220.0,45.36082474226804,Increase
FY2026Q1,QoQ vs FY2025Q4,New Business,# of Won Opps,94.0,114.0,-20.0,-17.543859649122805,Decrease
FY2026Q1,QoQ vs FY2025Q4,New Business,Avg Sales Cycle,55.12765957446808,76.45614035087719,-21.32848077640911,-27.896360813568595,Decrease
FY2026Q1,QoQ vs FY2025Q4,New Business,Total ARR,8191806.3,5662731.99,2529074.3099999996,44.66173420296374,Increase
FY2026Q1,QoQ vs FY2025Q4,New Business,Win Rate (Count),13.333333333333334,23.505154639175256,-10.171821305841922,-43.274853801169584,Decrease
FY2026Q1,QoQ vs FY2025Q4,New Business,Won ARR,1161865.76,1355598.69,-193732.92999999993,-14.29131876779845,Decrease
FY2026Q1,YoY vs FY2025Q1,New Business,# of Opps,705.0,491.0,214.0,43.58452138492871,Increase
FY2026Q1,YoY vs FY2025Q1,New Business,Avg Sales Cycle,55.12765957446808,68.71134020618557,-13.583680631717485,-19.769197618553576,Decrease
FY2026Q1,YoY vs FY2025Q1,New Business,Avg Sales Price,12360.274042553192,14508.82463917526,-2148.550596622068,-14.808577883150983,Decrease
FY2026Q1,YoY vs FY2025Q1,New Business,Total ARR,8191806.3,5518170.51,2673635.79,48.4514892237355,Increase
FY2026Q1,YoY vs FY2025Q1,New Business,Win Rate (Count),13.333333333333334,19.75560081466395,-6.422267481330616,-32.508591065292094,Decrease
FY2026Q1,YoY vs FY2025Q1,New Business,Won ARR,1161865.76,1407355.9900000002,-245490.2300000002,-17.443364134187554,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),New Business,# of Opps,705.0,489.5,215.5,44.024514811031665,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),New Business,# of Won Opps,94.0,103.75,-9.75,-9.397590361445783,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),New Business,Avg Sales Cycle,55.12765957446808,68.7976421450377,-13.669982570569616,-19.86984167531622,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),New Business,Avg Sales Price,12360.274042553192,11408.376923578275,951.8971189749172,8.343843522627509,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),New Business,Total ARR,8191806.3,5616538.6075,2575267.6925,45.85150877554971,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),New Business,Win Rate (Count),13.333333333333334,21.207439273134344,-7.8741059398010105,-37.12898025258502,Decrease
FY2026Q1,QoQ vs FY2025Q4,Overall Inquarter,# of Opps,697.0,438.0,259.0,59.1324200913242,Increase
FY2026Q1,QoQ vs FY2025Q4,Overall Inquarter,# of Won Opps,233.0,194.0,39.0,20.103092783505154,Increase
FY2026Q1,QoQ vs FY2025Q4,Overall Inquarter,Avg Sales Cycle,17.65665236051502,23.175257731958762,-5.518605371443741,-23.8124875903044,Decrease
FY2026Q1,QoQ vs FY2025Q4,Overall Inquarter,Avg Sales Price,6432.021072961373,5256.971907216494,1175.0491657448783,22.352205537408953,Increase
FY2026Q1,QoQ vs FY2025Q4,Overall Inquarter,Total ARR,5896384.65,2639607.16,3256777.49,123.38114320011164,Increase
FY2026Q1,QoQ vs FY2025Q4,Overall Inquarter,Win Rate (Count),33.428981348637016,44.29223744292237,-10.863256094285354,-24.52632046029374,Decrease
FY2026Q1,QoQ vs FY2025Q4,Overall Inquarter,Won ARR,1498660.91,1019852.5499999999,478808.36,46.94878293925921,Increase
FY2026Q1,YoY vs FY2025Q1,Overall Inquarter,# of Opps,697.0,531.0,166.0,31.26177024482109,Increase
FY2026Q1,YoY vs FY2025Q1,Overall Inquarter,# of Won Opps,233.0,242.0,-9.0,-3.71900826446281,Decrease
FY2026Q1,YoY vs FY2025Q1,Overall Inquarter,Avg Sales Cycle,17.65665236051502,22.268595041322314,-4.611942680807292,-20.71052382177333,Decrease
FY2026Q1,YoY vs FY2025Q1,Overall Inquarter,Total ARR,5896384.65,4395911.45,1500473.2000000002,34.13338091694273,Increase
FY2026Q1,YoY vs FY2025Q1,Overall Inquarter,Win Rate (Count),33.428981348637016,45.5743879472693,-12.145406598632285,-26.649631834189023,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Overall Inquarter,# of Opps,697.0,472.25,224.75,47.591318157755424,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Overall Inquarter,# of Won Opps,233.0,209.0,24.0,11.483253588516746,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Overall Inquarter,Avg Sales Cycle,17.65665236051502,21.94392058680398,-4.287268226288958,-19.537384895874602,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Overall Inquarter,Total ARR,5896384.65,3468768.585,2427616.0650000004,69.98495303197058,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Overall Inquarter,Win Rate (Count),33.428981348637016,44.227453689740614,-10.798472341103597,-24.415767674204826,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Overall Inquarter,Won ARR,1498660.91,1256683.9675,241976.9424999999,19.255194524473783,Increase
FY2026Q1,QoQ vs FY2025Q4,Overall Total,# of Opps,1388.0,1098.0,290.0,26.41165755919854,Increase
FY2026Q1,QoQ vs FY2025Q4,Overall Total,# of Won Opps,406.0,389.0,17.0,4.370179948586118,Increase
FY2026Q1,QoQ vs FY2025Q4,Overall Total,Avg Sales Cycle,58.73152709359606,77.33933161953728,-18.60780452594122,-24.05995001027467,Decrease
FY2026Q1,QoQ vs FY2025Q4,Overall Total,Total ARR,14192108.98,11037832.16,3154276.8200000003,28.576959445268464,Increase
FY2026Q1,QoQ vs FY2025Q4,Overall Total,Win Rate (Count),29.250720461095103,35.428051001821494,-6.177330540726391,-17.436269752487345,Decrease
FY2026Q1,YoY vs FY2025Q1,Overall Total,# of Opps,1388.0,1143.0,245.0,21.434820647419073,Increase
FY2026Q1,YoY vs FY2025Q1,Overall Total,# of Won Opps,406.0,493.0,-87.0,-17.647058823529413,Decrease
FY2026Q1,YoY vs FY2025Q1,Overall Total,Avg Sales Price,7708.862241379311,6980.852434077078,728.0098073022327,10.42866632946498,Increase
FY2026Q1,YoY vs FY2025Q1,Overall Total,Total ARR,14192108.98,10486053.52,3706055.460000001,35.342709751876235,Increase
FY2026Q1,YoY vs FY2025Q1,Overall Total,Win Rate (Count),29.250720461095103,43.13210848643919,-13.88138802534409,-32.18342091879979,Decrease
FY2026Q1,YoY vs FY2025Q1,Overall Total,Won ARR,3129798.0700000003,3441560.2499999995,-311762.17999999924,-9.05874537573472,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Overall Total,# of Opps,1388.0,1136.0,252.0,22.183098591549296,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Overall Total,# of Won Opps,406.0,448.25,-42.25,-9.425543781372001,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Overall Total,Avg Sales Cycle,58.73152709359606,71.5700987734492,-12.838571679853146,-17.938457400335388,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Overall Total,Avg Sales Price,7708.862241379311,7044.485870398548,664.3763709807627,9.431154852230188,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Overall Total,Total ARR,14192108.98,10961212.57,3230896.41,29.475720768728785,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),Overall Total,Win Rate (Count),29.250720461095103,39.43956826293482,-10.188847801839717,-25.83407539837388,Decrease
FY2026Q1,QoQ vs FY2025Q4,SMB,# of Opps,612.0,491.0,121.0,24.643584521384927,Increase
FY2026Q1,QoQ vs FY2025Q4,SMB,# of Won Opps,189.0,168.0,21.0,12.5,Increase
FY2026Q1,QoQ vs FY2025Q4,SMB,Avg Sales Cycle,38.301587301587304,54.48809523809524,-16.186507936507937,-29.706503532153523,Decrease
FY2026Q1,QoQ vs FY2025Q4,SMB,Total ARR,3865181.07,2720151.27,1145029.7999999998,42.09434278998755,Increase
FY2026Q1,YoY vs FY2025Q1,SMB,# of Opps,612.0,312.0,300.0,96.15384615384616,Increase
FY2026Q1,YoY vs FY2025Q1,SMB,# of Won Opps,189.0,151.0,38.0,25.165562913907287,Increase
FY2026Q1,YoY vs FY2025Q1,SMB,Avg Sales Cycle,38.301587301587304,51.258278145695364,-12.95669084410806,-25.277265083466627,Decrease
FY2026Q1,YoY vs FY2025Q1,SMB,Total ARR,3865181.07,1813392.78,2051788.2899999998,113.14638023429208,Increase
FY2026Q1,YoY vs FY2025Q1,SMB,Win Rate (Count),30.88235294117647,48.3974358974359,-17.515082956259427,-36.190105181145306,Decrease
FY2026Q1,YoY vs FY2025Q1,SMB,Won ARR,920999.52,707748.9400000001,213250.57999999996,30.130822944079565,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),SMB,# of Opps,612.0,423.5,188.5,44.510035419126325,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),SMB,# of Won Opps,189.0,167.25,21.75,13.004484304932735,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),SMB,Avg Sales Cycle,38.301587301587304,55.32292126632481,-17.021333964737508,-30.7672363915794,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),SMB,Total ARR,3865181.07,2433076.1425,1432104.9274999998,58.859848341141664,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),SMB,Win Rate (Count),30.88235294117647,40.45007468994438,-9.567721748767909,-23.653162131605114,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),SMB,Won ARR,920999.52,834018.04,86981.47999999998,10.429208461725837,Increase
FY2026Q1,QoQ vs FY2025Q4,SMB - Expansion,# of Opps,287.0,226.0,61.0,26.991150442477874,Increase
FY2026Q1,QoQ vs FY2025Q4,SMB - Expansion,# of Won Opps,126.0,89.0,37.0,41.57303370786517,Increase
FY2026Q1,QoQ vs FY2025Q4,SMB - Expansion,Avg Sales Cycle,39.96825396825397,58.02247191011236,-18.05421794185839,-31.115906212730376,Decrease
FY2026Q1,QoQ vs FY2025Q4,SMB - Expansion,Total ARR,1597367.73,1069981.27,527386.46,49.28931699897887,Increase
FY2026Q1,QoQ vs FY2025Q4,SMB - Expansion,Won ARR,512607.95,321439.64,191168.31,59.47253736346892,Increase
FY2026Q1,YoY vs FY2025Q1,SMB - Expansion,# of Opps,287.0,172.0,115.0,66.86046511627907,Increase
FY2026Q1,YoY vs FY2025Q1,SMB - Expansion,# of Won Opps,126.0,111.0,15.0,13.513513513513514,Increase
FY2026Q1,YoY vs FY2025Q1,SMB - Expansion,Avg Sales Cycle,39.96825396825397,49.32432432432432,-9.356070356070354,-18.968471406827568,Decrease
FY2026Q1,YoY vs FY2025Q1,SMB - Expansion,Total ARR,1597367.73,729906.57,867461.16,118.8455064872207,Increase
FY2026Q1,YoY vs FY2025Q1,SMB - Expansion,Win Rate (Count),43.90243902439025,64.53488372093024,-20.63244469653999,-31.970995385629536,Decrease
FY2026Q1,YoY vs FY2025Q1,SMB - Expansion,Won ARR,512607.95,406122.13000000006,106485.81999999995,26.220147126678356,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),SMB - Expansion,# of Opps,287.0,212.5,74.5,35.05882352941177,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),SMB - Expansion,# of Won Opps,126.0,110.5,15.5,14.027149321266968,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),SMB - Expansion,Avg Sales Cycle,39.96825396825397,58.77115444996112,-18.802900481707148,-31.993416936732622,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),SMB - Expansion,Total ARR,1597367.73,1007173.9125,590193.8175,58.59899766814105,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),SMB - Expansion,Win Rate (Count),43.90243902439025,52.896152851331,-8.993713826940755,-17.00258590113033,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),SMB - Expansion,Won ARR,512607.95,450511.63750000007,62096.31249999994,13.783509088597057,Increase
FY2026Q1,QoQ vs FY2025Q4,SMB - New Business,# of Opps,325.0,265.0,60.0,22.641509433962266,Increase
FY2026Q1,QoQ vs FY2025Q4,SMB - New Business,# of Won Opps,63.0,79.0,-16.0,-20.253164556962027,Decrease
FY2026Q1,QoQ vs FY2025Q4,SMB - New Business,Avg Sales Cycle,34.96825396825397,50.50632911392405,-15.538075145670085,-30.76460993754227,Decrease
FY2026Q1,QoQ vs FY2025Q4,SMB - New Business,Total ARR,2267813.34,1650170.0,617643.3399999999,37.42907336819842,Increase
FY2026Q1,QoQ vs FY2025Q4,SMB - New Business,Win Rate (Count),19.384615384615383,29.81132075471698,-10.426705370101597,-34.97565725413827,Decrease
FY2026Q1,QoQ vs FY2025Q4,SMB - New Business,Won ARR,408391.57,550859.0199999999,-142467.4499999999,-25.862778828601172,Decrease
FY2026Q1,YoY vs FY2025Q1,SMB - New Business,# of Opps,325.0,140.0,185.0,132.14285714285714,Increase
FY2026Q1,YoY vs FY2025Q1,SMB - New Business,# of Won Opps,63.0,40.0,23.0,57.49999999999999,Increase
FY2026Q1,YoY vs FY2025Q1,SMB - New Business,Avg Sales Cycle,34.96825396825397,56.625,-21.65674603174603,-38.24590910683626,Decrease
FY2026Q1,YoY vs FY2025Q1,SMB - New Business,Avg Sales Price,6482.405873015873,7540.67025,-1058.264376984127,-14.03408903849266,Decrease
FY2026Q1,YoY vs FY2025Q1,SMB - New Business,Total ARR,2267813.34,1083486.21,1184327.13,109.30707922900098,Increase
FY2026Q1,YoY vs FY2025Q1,SMB - New Business,Win Rate (Count),19.384615384615383,28.57142857142857,-9.186813186813186,-32.15384615384615,Decrease
FY2026Q1,YoY vs FY2025Q1,SMB - New Business,Won ARR,408391.57,301626.81,106764.76000000001,35.39630976437407,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),SMB - New Business,# of Opps,325.0,211.0,114.0,54.02843601895735,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),SMB - New Business,# of Won Opps,63.0,56.75,6.25,11.013215859030836,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),SMB - New Business,Avg Sales Cycle,34.96825396825397,48.76490124399825,-13.796647275744284,-28.292166955720653,Decrease
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),SMB - New Business,Total ARR,2267813.34,1425902.23,841911.1099999999,59.04409799541445,Increase
FY2026Q1,vs 4Q Avg (FY2025Q1-FY2025Q4),SMB - New Business,Win Rate (Count),19.384615384615383,27.009443945293,-7.624828560677617,-28.23023152983649,Decrease
FY2026Q2,QoQ vs FY2026Q1,Enterprise,# of Opps,198.0,389.0,-191.0,-49.10025706940874,Decrease
FY2026Q2,QoQ vs FY2026Q1,Enterprise,# of Won Opps,84.0,100.0,-16.0,-16.0,Decrease
FY2026Q2,QoQ vs FY2026Q1,Enterprise,Avg Sales Cycle,78.95238095238095,90.81,-11.857619047619053,-13.057613751369951,Decrease
FY2026Q2,QoQ vs FY2026Q1,Enterprise,Avg Sales Price,7557.478452380952,11661.9193,-4104.440847619047,-35.19524309878433,Decrease
FY2026Q2,QoQ vs FY2026Q1,Enterprise,Total ARR,3296993.94,6137419.39,-2840425.4499999997,-46.2804522472107,Decrease
FY2026Q2,QoQ vs FY2026Q1,Enterprise,Win Rate (Count),42.42424242424242,25.70694087403599,16.717301550206432,65.03030303030303,Increase
FY2026Q2,QoQ vs FY2026Q1,Enterprise,Won ARR,634828.19,1166191.93,-531363.74,-45.564004202978836,Decrease
