SFDC ID 18 Digit,Created Date,SQO Date,SAO Date,Close Date,Timestamp: Solution Validation,Source,Segment - historical,Bookings Type,Stage,ARR Change,Account Name,Opportunity Name,Owner Name,Product,Lead Source
00Q000000000003732,2023-08-12 10:16:21.705135,2023-08-26 10:16:21.705135,,,,Marketing,Enterprise,Expansion,Qualification,0.0,Account_3732,Opportunity_3732,Rep_09,Integrations,Referral
00Q000000000003733,2024-11-13 10:16:21.705135,2024-11-18 10:16:21.705135,2024-12-05 10:16:21.705135,,2024-12-05 10:16:21.705135,AE,Enterprise,Expansion,Negotiation,0.0,Account_3733,Opportunity_3733,Rep_16,Mobile,Cold Call
00Q000000000003734,2025-03-31 10:16:21.705135,2025-04-12 10:16:21.705135,2025-04-26 10:16:21.705135,,2025-04-26 10:16:21.705135,Success,Mid Market,New Business,Negotiation,0.0,Account_3734,Opportunity_3734,Rep_19,Platform,Event
00Q000000000003735,2023-09-01 10:16:21.705135,,,,,Marketing,SMB,New Business,Qualification,0.0,Account_3735,Opportunity_3735,Rep_23,Platform,Cold Call
00Q000000000003736,2024-12-04 10:16:21.705135,2024-12-11 10:16:21.705135,2024-12-19 10:16:21.705135,,2024-12-19 10:16:21.705135,AE,Enterprise,Expansion,Negotiation,0.0,Account_3736,Opportunity_3736,Rep_38,Platform,Cold Call
00Q000000000003737,2024-01-29 10:16:21.705135,2024-02-04 10:16:21.705135,2024-02-04 10:16:21.705135,2024-05-01 10:16:21.705135,2024-02-04 10:16:21.705135,Channel,Enterprise,New Business,Closed Won,229887.0,Account_3737,Opportunity_3737,Rep_03,Platform,Cold Call
00Q000000000003738,2025-03-27 10:16:21.705135,,,,,Marketing,SMB,New Business,Qualification,0.0,Account_3738,Opportunity_3738,Rep_40,Integrations,Referral
00Q000000000003739,2024-02-14 10:16:21.705135,,,,,BDR,Enterprise,New Business,Prospecting,0.0,Account_3739,Opportunity_3739,Rep_14,Integrations,Event
00Q000000000003740,2025-02-28 10:16:21.705135,,,,,BDR,Mid Market,New Business,Prospecting,0.0,Account_3740,Opportunity_3740,Rep_28,Integrations,Referral
00Q000000000003741,2024-04-26 10:16:21.705135,2024-04-27 10:16:21.705135,2024-04-29 10:16:21.705135,2024-07-24 10:16:21.705135,2024-04-29 10:16:21.705135,AE,Mid Market,New Business,Closed Won,90058.0,Account_3741,Opportunity_3741,Rep_42,Integrations,Referral
00Q000000000003742,2025-02-21 10:16:21.705135,2025-02-27 10:16:21.705135,2025-02-28 10:16:21.705135,,2025-02-28 10:16:21.705135,AE,SMB,Expansion,Proposal,0.0,Account_3742,Opportunity_3742,Rep_17,Mobile,Event
00Q000000000003743,2025-03-11 10:16:21.705135,2025-03-12 10:16:21.705135,2025-03-12 10:16:21.705135,2025-04-10 10:16:21.705135,2025-03-12 10:16:21.705135,Marketing,SMB,Expansion,Closed Won,2013.1428680330582,Account_3743,Opportunity_3743,Rep_28,Integrations,Cold Call
00Q000000000003744,2025-05-07 10:16:21.705135,2025-05-09 10:16:21.705135,,,,Marketing,Enterprise,New Business,Proposal,0.0,Account_3744,Opportunity_3744,Rep_23,Integrations,Event
00Q000000000003745,2023-12-25 10:16:21.705135,2023-12-29 10:16:21.705135,,,,Channel,SMB,New Business,Proposal,0.0,Account_3745,Opportunity_3745,Rep_41,Integrations,Event
00Q000000000003746,2023-09-08 10:16:21.705135,2023-09-08 10:16:21.705135,2023-09-13 10:16:21.705135,2023-11-12 10:16:21.705135,2023-09-13 10:16:21.705135,AE,SMB,Expansion,Closed Won,2376.6497043159648,Account_3746,Opportunity_3746,Rep_26,Platform,Event
00Q000000000003747,2023-09-01 10:16:21.705135,2023-09-06 10:16:21.705135,,,,Channel,Mid Market,New Business,Qualification,0.0,Account_3747,Opportunity_3747,Rep_42,Integrations,Event
00Q000000000003748,2025-06-06 10:16:21.705135,2025-06-14 10:16:21.705135,,,,Marketing,Enterprise,Expansion,Proposal,0.0,Account_3748,Opportunity_3748,Rep_38,Platform,Partner
00Q000000000003749,2025-05-27 10:16:21.705135,2025-06-09 10:16:21.705135,,,,Success,Enterprise,Expansion,Qualification,0.0,Account_3749,Opportunity_3749,Rep_32,Mobile,Event
00Q000000000003750,2024-12-06 10:16:21.705135,2024-12-12 10:16:21.705135,2024-12-14 10:16:21.705135,,2024-12-14 10:16:21.705135,Success,Mid Market,New Business,Proposal,0.0,Account_3750,Opportunity_3750,Rep_25,Integrations,Cold Call
00Q000000000003751,2024-06-01 10:16:21.705135,,,,,AE,Enterprise,Expansion,Qualification,0.0,Account_3751,Opportunity_3751,Rep_43,Integrations,Website
00Q000000000003752,2023-12-07 10:16:21.705135,,,,,Marketing,Mid Market,New Business,Prospecting,0.0,Account_3752,Opportunity_3752,Rep_07,Integrations,Website
00Q000000000003753,2023-11-30 10:16:21.705135,2023-12-12 10:16:21.705135,,,,Marketing,Mid Market,New Business,Qualification,0.0,Account_3753,Opportunity_3753,Rep_24,Mobile,Partner
00Q000000000003754,2023-10-26 10:16:21.705135,,,,,AE,Enterprise,Expansion,Qualification,0.0,Account_3754,Opportunity_3754,Rep_38,Platform,Event
00Q000000000003755,2024-02-15 10:16:21.705135,2024-02-25 10:16:21.705135,,,,Marketing,SMB,Expansion,Qualification,0.0,Account_3755,Opportunity_3755,Rep_15,Platform,Referral
00Q000000000003756,2024-11-15 10:16:21.705135,,,,,Marketing,SMB,New Business,Prospecting,0.0,Account_3756,Opportunity_3756,Rep_18,Integrations,Referral
00Q000000000003757,2023-10-18 10:16:21.705135,2023-10-25 10:16:21.705135,,,,BDR,Mid Market,New Business,Qualification,0.0,Account_3757,Opportunity_3757,Rep_07,Integrations,Cold Call
00Q000000000003758,2024-02-19 10:16:21.705135,2024-02-22 10:16:21.705135,2024-03-08 10:16:21.705135,2024-05-31 10:16:21.705135,2024-03-08 10:16:21.705135,Marketing,Enterprise,Expansion,Closed Lost,0.0,Account_3758,Opportunity_3758,Rep_11,Platform,Partner
00Q000000000003759,2025-04-07 10:16:21.705135,2025-04-21 10:16:21.705135,2025-05-12 10:16:21.705135,2025-05-13 10:16:21.705135,2025-05-12 10:16:21.705135,Success,Mid Market,New Business,Closed Won,20137.0,Account_3759,Opportunity_3759,Rep_25,Mobile,Event
00Q000000000003760,2025-06-24 10:16:21.705135,2025-07-08 10:16:21.705135,2025-07-13 10:16:21.705135,2025-08-22 10:16:21.705135,2025-07-13 10:16:21.705135,AE,Mid Market,Expansion,Closed Won,27077.00737798348,Account_3760,Opportunity_3760,Rep_18,Mobile,Website
00Q000000000003761,2023-09-19 10:16:21.705135,2023-09-30 10:16:21.705135,2023-10-01 10:16:21.705135,2023-11-13 10:16:21.705135,2023-10-01 10:16:21.705135,AE,Mid Market,New Business,Closed Lost,0.0,Account_3761,Opportunity_3761,Rep_37,Mobile,Partner
00Q000000000003762,2025-04-18 10:16:21.705135,2025-05-01 10:16:21.705135,2025-05-16 10:16:21.705135,,2025-05-16 10:16:21.705135,Success,SMB,Expansion,Proposal,0.0,Account_3762,Opportunity_3762,Rep_28,Mobile,Website
00Q000000000003763,2024-06-15 10:16:21.705135,,,,,AE,Mid Market,Expansion,Qualification,0.0,Account_3763,Opportunity_3763,Rep_18,Platform,Referral
00Q000000000003764,2024-05-28 10:16:21.705135,2024-06-01 10:16:21.705135,2024-06-13 10:16:21.705135,2024-07-16 10:16:21.705135,2024-06-13 10:16:21.705135,Marketing,SMB,Expansion,Closed Won,14008.399109217891,Account_3764,Opportunity_3764,Rep_22,Mobile,Website
00Q000000000003765,2024-12-27 10:16:21.705135,,,,,Channel,Enterprise,New Business,Qualification,0.0,Account_3765,Opportunity_3765,Rep_36,Integrations,Website
00Q000000000003766,2024-08-10 10:16:21.705135,,,,,Channel,Enterprise,Expansion,Prospecting,0.0,Account_3766,Opportunity_3766,Rep_23,Mobile,Website
00Q000000000003767,2025-02-05 10:16:21.705135,,,,,Channel,SMB,Expansion,Qualification,0.0,Account_3767,Opportunity_3767,Rep_03,Mobile,Event
00Q000000000003768,2024-05-07 10:16:21.705135,,,,,Marketing,Mid Market,Expansion,Qualification,0.0,Account_3768,Opportunity_3768,Rep_32,Integrations,Website
00Q000000000003769,2025-01-08 10:16:21.705135,2025-01-19 10:16:21.705135,,,,BDR,Enterprise,New Business,Qualification,0.0,Account_3769,Opportunity_3769,Rep_29,Integrations,Partner
00Q000000000003770,2025-05-19 10:16:21.705135,2025-05-31 10:16:21.705135,2025-06-13 10:16:21.705135,2025-08-31 10:16:21.705135,2025-06-13 10:16:21.705135,AE,Mid Market,Expansion,Closed Won,4915.702586030025,Account_3770,Opportunity_3770,Rep_27,Integrations,Partner
00Q000000000003771,2025-05-27 10:16:21.705135,2025-05-31 10:16:21.705135,,,,Marketing,Mid Market,New Business,Qualification,0.0,Account_3771,Opportunity_3771,Rep_42,Platform,Website
00Q000000000003772,2024-09-27 10:16:21.705135,2024-10-11 10:16:21.705135,,,,BDR,Mid Market,Expansion,Proposal,0.0,Account_3772,Opportunity_3772,Rep_39,Integrations,Cold Call
00Q000000000003773,2024-08-19 10:16:21.705135,2024-08-20 10:16:21.705135,2024-08-30 10:16:21.705135,,2024-08-30 10:16:21.705135,AE,Enterprise,New Business,Negotiation,0.0,Account_3773,Opportunity_3773,Rep_32,Mobile,Website
00Q000000000003774,2023-10-06 10:16:21.705135,2023-10-19 10:16:21.705135,2023-10-22 10:16:21.705135,2023-12-29 10:16:21.705135,2023-10-22 10:16:21.705135,BDR,Enterprise,Expansion,Closed Won,183405.2625089776,Account_3774,Opportunity_3774,Rep_33,Mobile,Event
00Q000000000003775,2024-07-21 10:16:21.705135,2024-07-22 10:16:21.705135,2024-08-04 10:16:21.705135,2024-10-04 10:16:21.705135,2024-08-04 10:16:21.705135,AE,Mid Market,Expansion,Closed Won,20153.487099192247,Account_3775,Opportunity_3775,Rep_39,Integrations,Referral
00Q000000000003776,2024-01-13 10:16:21.705135,2024-01-16 10:16:21.705135,,,,Success,Mid Market,New Business,Qualification,0.0,Account_3776,Opportunity_3776,Rep_10,Platform,Event
00Q000000000003777,2023-12-25 10:16:21.705135,2023-12-27 10:16:21.705135,2024-01-15 10:16:21.705135,,2024-01-15 10:16:21.705135,Channel,Enterprise,Expansion,Proposal,0.0,Account_3777,Opportunity_3777,Rep_45,Platform,Partner
00Q000000000003778,2025-06-09 10:16:21.705135,2025-06-11 10:16:21.705135,2025-06-12 10:16:21.705135,,2025-06-12 10:16:21.705135,Success,Mid Market,Expansion,Negotiation,0.0,Account_3778,Opportunity_3778,Rep_35,Platform,Website
00Q000000000003779,2024-01-12 10:16:21.705135,2024-01-14 10:16:21.705135,,,,Marketing,Enterprise,New Business,Proposal,0.0,Account_3779,Opportunity_3779,Rep_07,Integrations,Website
00Q000000000003780,2025-02-07 10:16:21.705135,2025-02-09 10:16:21.705135,,,,BDR,Enterprise,Expansion,Qualification,0.0,Account_3780,Opportunity_3780,Rep_46,Platform,Cold Call
00Q000000000003781,2024-03-18 10:16:21.705135,2024-03-21 10:16:21.705135,2024-03-31 10:16:21.705135,2024-06-18 10:16:21.705135,2024-03-31 10:16:21.705135,AE,Enterprise,Expansion,Closed Lost,0.0,Account_3781,Opportunity_3781,Rep_28,Integrations,Cold Call
00Q000000000003782,2023-12-18 10:16:21.705135,2023-12-24 10:16:21.705135,2024-01-04 10:16:21.705135,2024-02-23 10:16:21.705135,2024-01-04 10:16:21.705135,AE,SMB,Expansion,Closed Won,6475.153459614149,Account_3782,Opportunity_3782,Rep_09,Mobile,Referral
00Q000000000003783,2024-08-03 10:16:21.705135,2024-08-06 10:16:21.705135,2024-08-07 10:16:21.705135,2024-08-29 10:16:21.705135,2024-08-07 10:16:21.705135,Success,Mid Market,New Business,Closed Won,57131.0,Account_3783,Opportunity_3783,Rep_02,Mobile,Partner
00Q000000000003784,2024-04-15 10:16:21.705135,,,,,Success,SMB,New Business,Qualification,0.0,Account_3784,Opportunity_3784,Rep_32,Platform,Partner
00Q000000000003785,2024-02-05 10:16:21.705135,2024-02-09 10:16:21.705135,2024-02-10 10:16:21.705135,2024-05-01 10:16:21.705135,2024-02-10 10:16:21.705135,BDR,Mid Market,Expansion,Closed Lost,0.0,Account_3785,Opportunity_3785,Rep_46,Integrations,Referral
00Q000000000003786,2023-08-12 10:16:21.705135,2023-08-16 10:16:21.705135,2023-08-23 10:16:21.705135,2023-10-02 10:16:21.705135,2023-08-23 10:16:21.705135,Success,SMB,New Business,Closed Won,14568.0,Account_3786,Opportunity_3786,Rep_39,Integrations,Cold Call
00Q000000000003787,2023-08-24 10:16:21.705135,2023-09-02 10:16:21.705135,2023-09-23 10:16:21.705135,,2023-09-23 10:16:21.705135,Success,SMB,Expansion,Negotiation,0.0,Account_3787,Opportunity_3787,Rep_04,Integrations,Event
00Q000000000003788,2025-02-02 10:16:21.705135,2025-02-02 10:16:21.705135,,,,BDR,Enterprise,New Business,Qualification,0.0,Account_3788,Opportunity_3788,Rep_30,Mobile,Event
00Q000000000003789,2024-07-27 10:16:21.705135,,,,,Channel,Enterprise,New Business,Prospecting,0.0,Account_3789,Opportunity_3789,Rep_41,Platform,Website
00Q000000000003790,2025-04-14 10:16:21.705135,2025-04-19 10:16:21.705135,2025-04-29 10:16:21.705135,,2025-04-29 10:16:21.705135,Success,SMB,New Business,Proposal,0.0,Account_3790,Opportunity_3790,Rep_19,Platform,Cold Call
00Q000000000003791,2024-05-25 10:16:21.705135,,,,,Marketing,SMB,Expansion,Prospecting,0.0,Account_3791,Opportunity_3791,Rep_11,Mobile,Event
00Q000000000003792,2024-03-01 10:16:21.705135,,,,,Channel,SMB,Expansion,Qualification,0.0,Account_3792,Opportunity_3792,Rep_04,Platform,Referral
00Q000000000003793,2024-06-17 10:16:21.705135,,,,,Marketing,Enterprise,Expansion,Qualification,0.0,Account_3793,Opportunity_3793,Rep_44,Mobile,Website
00Q000000000003794,2024-07-20 10:16:21.705135,,,,,AE,SMB,Expansion,Prospecting,0.0,Account_3794,Opportunity_3794,Rep_23,Integrations,Website
00Q000000000003795,2024-05-07 10:16:21.705135,,,,,AE,SMB,Expansion,Prospecting,0.0,Account_3795,Opportunity_3795,Rep_18,Integrations,Event
00Q000000000003796,2023-09-23 10:16:21.705135,2023-10-02 10:16:21.705135,2023-10-08 10:16:21.705135,,2023-10-08 10:16:21.705135,Marketing,Mid Market,New Business,Proposal,0.0,Account_3796,Opportunity_3796,Rep_36,Integrations,Partner
00Q000000000003797,2024-04-12 10:16:21.705135,2024-04-20 10:16:21.705135,2024-05-09 10:16:21.705135,,2024-05-09 10:16:21.705135,BDR,SMB,New Business,Proposal,0.0,Account_3797,Opportunity_3797,Rep_39,Platform,Cold Call
00Q000000000003798,2023-09-06 10:16:21.705135,2023-09-09 10:16:21.705135,2023-09-10 10:16:21.705135,,2023-09-10 10:16:21.705135,Marketing,Mid Market,New Business,Proposal,0.0,Account_3798,Opportunity_3798,Rep_14,Integrations,Event
00Q000000000003799,2025-04-06 10:16:21.705135,,,,,Marketing,SMB,New Business,Qualification,0.0,Account_3799,Opportunity_3799,Rep_25,Integrations,Event
00Q000000000003800,2024-01-26 10:16:21.705135,2024-01-29 10:16:21.705135,2024-02-09 10:16:21.705135,2024-03-04 10:16:21.705135,2024-02-09 10:16:21.705135,Marketing,Mid Market,Expansion,Closed Lost,0.0,Account_3800,Opportunity_3800,Rep_36,Platform,Event
00Q000000000003801,2023-08-17 10:16:21.705135,2023-08-26 10:16:21.705135,,,,AE,Mid Market,New Business,Qualification,0.0,Account_3801,Opportunity_3801,Rep_35,Mobile,Partner
00Q000000000003802,2025-01-29 10:16:21.705135,2025-02-12 10:16:21.705135,2025-02-19 10:16:21.705135,,2025-02-19 10:16:21.705135,Channel,Enterprise,New Business,Proposal,0.0,Account_3802,Opportunity_3802,Rep_10,Platform,Referral
00Q000000000003803,2024-02-28 10:16:21.705135,2024-03-07 10:16:21.705135,2024-03-14 10:16:21.705135,,2024-03-14 10:16:21.705135,Channel,Enterprise,New Business,Negotiation,0.0,Account_3803,Opportunity_3803,Rep_02,Integrations,Referral
00Q000000000003804,2024-12-04 10:16:21.705135,,,,,Success,Enterprise,Expansion,Prospecting,0.0,Account_3804,Opportunity_3804,Rep_28,Mobile,Cold Call
00Q000000000003805,2024-12-24 10:16:21.705135,2024-12-24 10:16:21.705135,2025-01-13 10:16:21.705135,,2025-01-13 10:16:21.705135,Success,SMB,Expansion,Proposal,0.0,Account_3805,Opportunity_3805,Rep_39,Mobile,Cold Call
00Q000000000003806,2024-02-08 10:16:21.705135,2024-02-08 10:16:21.705135,,,,Success,Enterprise,New Business,Proposal,0.0,Account_3806,Opportunity_3806,Rep_50,Integrations,Referral
00Q000000000003807,2024-02-07 10:16:21.705135,,,,,AE,SMB,New Business,Prospecting,0.0,Account_3807,Opportunity_3807,Rep_39,Integrations,Partner
00Q000000000003808,2024-01-05 10:16:21.705135,,,,,Success,Enterprise,Expansion,Qualification,0.0,Account_3808,Opportunity_3808,Rep_45,Mobile,Referral
00Q000000000003809,2023-10-30 10:16:21.705135,,,,,BDR,Enterprise,Expansion,Qualification,0.0,Account_3809,Opportunity_3809,Rep_33,Integrations,Website
00Q000000000003810,2024-09-21 10:16:21.705135,2024-09-30 10:16:21.705135,,,,BDR,Mid Market,New Business,Qualification,0.0,Account_3810,Opportunity_3810,Rep_32,Integrations,Website
00Q000000000003811,2024-05-30 10:16:21.705135,2024-06-01 10:16:21.705135,,,,Marketing,Mid Market,New Business,Proposal,0.0,Account_3811,Opportunity_3811,Rep_35,Platform,Cold Call
00Q000000000003812,2025-03-18 10:16:21.705135,,,,,Marketing,Enterprise,Expansion,Qualification,0.0,Account_3812,Opportunity_3812,Rep_01,Platform,Website
00Q000000000003813,2023-08-27 10:16:21.705135,2023-09-04 10:16:21.705135,,,,Channel,SMB,Expansion,Qualification,0.0,Account_3813,Opportunity_3813,Rep_17,Integrations,Cold Call
00Q000000000003814,2025-01-30 10:16:21.705135,2025-02-12 10:16:21.705135,2025-02-20 10:16:21.705135,2025-04-29 10:16:21.705135,2025-02-20 10:16:21.705135,Marketing,Mid Market,Expansion,Closed Lost,0.0,Account_3814,Opportunity_3814,Rep_48,Integrations,Referral
00Q000000000003815,2024-08-15 10:16:21.705135,,,,,Marketing,Enterprise,New Business,Prospecting,0.0,Account_3815,Opportunity_3815,Rep_46,Mobile,Cold Call
00Q000000000003816,2024-05-15 10:16:21.705135,,,,,AE,SMB,Expansion,Qualification,0.0,Account_3816,Opportunity_3816,Rep_34,Mobile,Partner
00Q000000000003817,2023-07-24 10:16:21.705135,2023-07-27 10:16:21.705135,2023-08-01 10:16:21.705135,2023-10-22 10:16:21.705135,2023-08-01 10:16:21.705135,Marketing,SMB,Expansion,Closed Won,2542.094035376408,Account_3817,Opportunity_3817,Rep_48,Integrations,Partner
00Q000000000003818,2024-12-05 10:16:21.705135,,,,,AE,Mid Market,Expansion,Prospecting,0.0,Account_3818,Opportunity_3818,Rep_16,Integrations,Cold Call
00Q000000000003819,2024-02-06 10:16:21.705135,2024-02-10 10:16:21.705135,2024-02-13 10:16:21.705135,2024-05-08 10:16:21.705135,2024-02-13 10:16:21.705135,Channel,Enterprise,Expansion,Closed Won,129405.7954122696,Account_3819,Opportunity_3819,Rep_47,Mobile,Referral
00Q000000000003820,2024-02-02 10:16:21.705135,2024-02-09 10:16:21.705135,2024-02-14 10:16:21.705135,,2024-02-14 10:16:21.705135,BDR,Mid Market,Expansion,Proposal,0.0,Account_3820,Opportunity_3820,Rep_03,Integrations,Event
00Q000000000003821,2023-07-30 10:16:21.705135,2023-08-06 10:16:21.705135,2023-08-18 10:16:21.705135,,2023-08-18 10:16:21.705135,Marketing,Enterprise,Expansion,Proposal,0.0,Account_3821,Opportunity_3821,Rep_25,Platform,Website
00Q000000000003822,2025-03-21 10:16:21.705135,2025-03-28 10:16:21.705135,2025-04-07 10:16:21.705135,2025-05-20 10:16:21.705135,2025-04-07 10:16:21.705135,Channel,Mid Market,Expansion,Closed Won,17597.82664183299,Account_3822,Opportunity_3822,Rep_36,Mobile,Cold Call
00Q000000000003823,2024-10-23 10:16:21.705135,,,,,Marketing,SMB,New Business,Prospecting,0.0,Account_3823,Opportunity_3823,Rep_11,Platform,Cold Call
00Q000000000003824,2024-11-10 10:16:21.705135,2024-11-10 10:16:21.705135,2024-11-10 10:16:21.705135,,2024-11-10 10:16:21.705135,Marketing,Enterprise,New Business,Negotiation,0.0,Account_3824,Opportunity_3824,Rep_46,Platform,Partner
00Q000000000003825,2024-09-04 10:16:21.705135,2024-09-12 10:16:21.705135,,,,Success,SMB,New Business,Qualification,0.0,Account_3825,Opportunity_3825,Rep_43,Integrations,Partner
00Q000000000003826,2024-08-18 10:16:21.705135,,,,,Marketing,SMB,Expansion,Qualification,0.0,Account_3826,Opportunity_3826,Rep_12,Integrations,Cold Call
00Q000000000003827,2024-09-29 10:16:21.705135,2024-09-29 10:16:21.705135,,,,AE,Mid Market,Expansion,Proposal,0.0,Account_3827,Opportunity_3827,Rep_36,Mobile,Referral
00Q000000000003828,2024-11-29 10:16:21.705135,2024-11-30 10:16:21.705135,2024-12-18 10:16:21.705135,,2024-12-18 10:16:21.705135,Marketing,Mid Market,Expansion,Proposal,0.0,Account_3828,Opportunity_3828,Rep_03,Platform,Website
00Q000000000003829,2023-12-15 10:16:21.705135,2023-12-21 10:16:21.705135,2024-01-02 10:16:21.705135,2024-01-06 10:16:21.705135,2024-01-02 10:16:21.705135,AE,Mid Market,Expansion,Closed Won,13603.349685373292,Account_3829,Opportunity_3829,Rep_37,Platform,Website
00Q000000000003830,2023-09-02 10:16:21.705135,2023-09-08 10:16:21.705135,,,,BDR,Mid Market,Expansion,Proposal,0.0,Account_3830,Opportunity_3830,Rep_03,Platform,Website
00Q000000000003831,2024-11-12 10:16:21.705135,2024-11-25 10:16:21.705135,,,,BDR,Enterprise,Expansion,Proposal,0.0,Account_3831,Opportunity_3831,Rep_01,Integrations,Event
00Q000000000003832,2024-01-17 10:16:21.705135,2024-01-19 10:16:21.705135,,,,Marketing,SMB,New Business,Proposal,0.0,Account_3832,Opportunity_3832,Rep_50,Platform,Referral
00Q000000000003833,2023-11-04 10:16:21.705135,2023-11-10 10:16:21.705135,,,,Marketing,SMB,New Business,Proposal,0.0,Account_3833,Opportunity_3833,Rep_04,Integrations,Partner
00Q000000000003834,2025-06-10 10:16:21.705135,2025-06-22 10:16:21.705135,2025-06-25 10:16:21.705135,2025-07-06 10:16:21.705135,2025-06-25 10:16:21.705135,Channel,Mid Market,New Business,Closed Lost,0.0,Account_3834,Opportunity_3834,Rep_03,Platform,Cold Call
00Q000000000003835,2024-04-17 10:16:21.705135,,,,,Channel,Mid Market,New Business,Qualification,0.0,Account_3835,Opportunity_3835,Rep_37,Integrations,Event
00Q000000000003836,2025-06-02 10:16:21.705135,2025-06-04 10:16:21.705135,2025-06-25 10:16:21.705135,2025-08-09 10:16:21.705135,2025-06-25 10:16:21.705135,Marketing,Mid Market,Expansion,Closed Lost,0.0,Account_3836,Opportunity_3836,Rep_44,Mobile,Website
00Q000000000003837,2023-10-07 10:16:21.705135,2023-10-07 10:16:21.705135,,,,Success,SMB,Expansion,Proposal,0.0,Account_3837,Opportunity_3837,Rep_35,Integrations,Cold Call
00Q000000000003838,2024-07-01 10:16:21.705135,2024-07-11 10:16:21.705135,2024-07-26 10:16:21.705135,2024-10-06 10:16:21.705135,2024-07-26 10:16:21.705135,Channel,Enterprise,Expansion,Closed Won,63175.846263131476,Account_3838,Opportunity_3838,Rep_21,Platform,Partner
00Q000000000003839,2023-12-31 10:16:21.705135,2023-12-31 10:16:21.705135,2024-01-03 10:16:21.705135,,2024-01-03 10:16:21.705135,BDR,SMB,New Business,Negotiation,0.0,Account_3839,Opportunity_3839,Rep_41,Platform,Partner
00Q000000000003840,2024-12-03 10:16:21.705135,2024-12-07 10:16:21.705135,,,,Success,Enterprise,New Business,Proposal,0.0,Account_3840,Opportunity_3840,Rep_45,Mobile,Event
00Q000000000003841,2025-06-10 10:16:21.705135,2025-06-16 10:16:21.705135,2025-07-01 10:16:21.705135,2025-08-06 10:16:21.705135,2025-07-01 10:16:21.705135,BDR,Enterprise,Expansion,Closed Won,195313.87778370222,Account_3841,Opportunity_3841,Rep_17,Integrations,Cold Call
00Q000000000003842,2024-04-21 10:16:21.705135,2024-04-28 10:16:21.705135,,,,Success,SMB,New Business,Qualification,0.0,Account_3842,Opportunity_3842,Rep_01,Mobile,Cold Call
00Q000000000003843,2025-04-18 10:16:21.705135,2025-04-28 10:16:21.705135,2025-04-28 10:16:21.705135,,2025-04-28 10:16:21.705135,Success,SMB,Expansion,Negotiation,0.0,Account_3843,Opportunity_3843,Rep_33,Platform,Partner
00Q000000000003844,2025-02-18 10:16:21.705135,,,,,AE,SMB,New Business,Qualification,0.0,Account_3844,Opportunity_3844,Rep_09,Integrations,Referral
00Q000000000003845,2024-09-21 10:16:21.705135,2024-09-26 10:16:21.705135,2024-10-11 10:16:21.705135,2024-10-17 10:16:21.705135,2024-10-11 10:16:21.705135,AE,Enterprise,New Business,Closed Won,198995.0,Account_3845,Opportunity_3845,Rep_22,Integrations,Event
00Q000000000003846,2024-11-07 10:16:21.705135,2024-11-16 10:16:21.705135,,,,Channel,Enterprise,Expansion,Proposal,0.0,Account_3846,Opportunity_3846,Rep_08,Integrations,Referral
00Q000000000003847,2024-02-29 10:16:21.705135,,,,,Success,Mid Market,Expansion,Qualification,0.0,Account_3847,Opportunity_3847,Rep_50,Platform,Cold Call
00Q000000000003848,2025-05-13 10:16:21.705135,,,,,Marketing,SMB,Expansion,Prospecting,0.0,Account_3848,Opportunity_3848,Rep_35,Integrations,Event
00Q000000000003849,2024-06-13 10:16:21.705135,2024-06-24 10:16:21.705135,2024-06-27 10:16:21.705135,,2024-06-27 10:16:21.705135,AE,Enterprise,New Business,Proposal,0.0,Account_3849,Opportunity_3849,Rep_12,Mobile,Event
00Q000000000003850,2025-04-28 10:16:21.705135,,,,,Success,Mid Market,Expansion,Prospecting,0.0,Account_3850,Opportunity_3850,Rep_33,Integrations,Referral
00Q000000000003851,2024-11-02 10:16:21.705135,2024-11-09 10:16:21.705135,,,,Channel,Mid Market,Expansion,Qualification,0.0,Account_3851,Opportunity_3851,Rep_42,Integrations,Website
00Q000000000003852,2025-04-29 10:16:21.705135,2025-05-01 10:16:21.705135,,,,Channel,Enterprise,Expansion,Qualification,0.0,Account_3852,Opportunity_3852,Rep_46,Integrations,Referral
00Q000000000003853,2023-11-26 10:16:21.705135,2023-12-03 10:16:21.705135,,,,Channel,SMB,New Business,Proposal,0.0,Account_3853,Opportunity_3853,Rep_48,Mobile,Website
00Q000000000003854,2024-11-19 10:16:21.705135,2024-12-01 10:16:21.705135,2024-12-21 10:16:21.705135,,2024-12-21 10:16:21.705135,BDR,Mid Market,Expansion,Negotiation,0.0,Account_3854,Opportunity_3854,Rep_40,Integrations,Partner
00Q000000000003855,2024-10-03 10:16:21.705135,2024-10-06 10:16:21.705135,,,,AE,SMB,Expansion,Qualification,0.0,Account_3855,Opportunity_3855,Rep_44,Integrations,Partner
00Q000000000003856,2025-06-04 10:16:21.705135,,,,,Success,Mid Market,New Business,Qualification,0.0,Account_3856,Opportunity_3856,Rep_11,Mobile,Referral
00Q000000000003857,2025-03-26 10:16:21.705135,,,,,Success,Mid Market,Expansion,Qualification,0.0,Account_3857,Opportunity_3857,Rep_21,Platform,Cold Call
00Q000000000003858,2024-05-01 10:16:21.705135,2024-05-13 10:16:21.705135,2024-05-28 10:16:21.705135,2024-07-13 10:16:21.705135,2024-05-28 10:16:21.705135,BDR,SMB,New Business,Closed Won,8336.0,Account_3858,Opportunity_3858,Rep_05,Integrations,Cold Call
